address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,year_of_construction,address3,type
부산광역시 동구 초량동,9**,전세,30,6000,0,2018,초량상로79번길,detatched_multiFamily
부산광역시 동구 초량동,2**,전세,30.74,6500,0,,초량상로69번길,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,30.8,4000,20,,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,31.16,300,25,1997,초량상로79번가길,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,32.13,6500,10,1970,홍곡로13번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,33,500,15,1995,초량북로29번길,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,33,3000,6,,초량상로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,33,1700,15,,초량로,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,33,300,22,,중앙대로195번가길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,34.71,4500,0,,영초길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,35.49,5000,0,2000,초량상로65번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,37.08,1000,0,1994,초량상로63번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,37.82,1000,30,,초량로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,38,500,18,1994,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,38.02,500,24,1970,초량로,detatched_multiFamily
부산광역시 동구 초량동,5**,전세,39.04,5500,0,,중앙대로179번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40,500,15,1985,초량로65번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40,500,35,1993,초량로40번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40,1000,30,1993,초량로,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,40,1000,25,,,detatched_multiFamily
부산광역시 동구 초량동,1**,전세,40,3500,0,,초량상로,detatched_multiFamily
부산광역시 동구 초량동,5**,전세,40,4000,0,1977,초량중로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,40.29,1000,25,1990,초량상로61번길,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,40.6,500,30,,초량로25번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40.62,3000,20,1988,초량로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,40.8,500,30,1985,영초길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,41.03,5000,15,2017,,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,41.16,5500,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,42.29,500,15,2003,영초윗길46번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,42.76,3000,10,1995,초량북로17번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,43,600,0,,망양로610번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,44,500,15,,초량로97번길,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,44.09,2000,25,,초량상로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,44.23,1000,20,1982,초량상로65번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,44.49,4500,25,1992,,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,44.8,500,27,1975,대영로243번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,44.95,3000,0,1993,망양로588번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,45,500,17,,초량북로,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,45,1000,35,1990,고관로13번길,detatched_multiFamily
부산광역시 동구 초량동,6**,전세,46.26,4000,0,2000,고관로13번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,46.28,7000,0,,초량로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,46.28,7000,0,,초량로,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,47,2000,25,1993,초량상로37번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,47.07,3000,15,1991,영초길148번길,detatched_multiFamily
부산광역시 동구 초량동,6**,전세,47.41,2800,0,2000,고관로13번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,48,4000,10,1992,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,48,7300,15,,초량중로33번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,48,5000,10,1992,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,48,4000,0,,영초길232번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,48.29,2100,0,1989,영초윗길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,48.76,6000,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,48.93,2000,25,1970,초량로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,48.96,3000,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,49,6500,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,49.38,3000,0,1998,초량북로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,49.59,1200,30,2015,초량상로89번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50,200,15,2004,망양로579번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,50,2000,15,1994,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,50,3000,25,1971,중앙대로251번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,50,3000,20,1994,초량로73번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,50,2000,20,1982,영초길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,50,1000,25,,초량상로35번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50,500,30,,망양로580번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50,1500,19,1996,구봉로55번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,50,1500,30,,초량로,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,50,10000,0,1991,초량상로65번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50.04,5000,20,1991,구봉로,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,50.05,500,28,1972,홍곡로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,51.44,8000,0,1990,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,51.57,6000,20,,초량상로69번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,51.69,1500,35,1984,영초윗길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,51.71,500,20,1994,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,52.47,400,45,1985,초량중로,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,52.47,500,40,1985,초량중로,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,52.85,12000,0,,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,52.86,3000,45,,초량상로75번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,52.89,2300,10,2000,영초길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,52.89,600,44,1990,초량상로75번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,53.21,4000,25,1991,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,53.56,9000,0,1992,초량남로17번가길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,54.16,1000,10,2007,영초윗길62번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,54.4,1000,29,1983,초량북로,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,54.51,8000,0,1996,초량상로37번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,54.92,1000,58,,초량상로63번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,55,5000,0,1994,망양로580번길,detatched_multiFamily
부산광역시 동구 초량동,1***,전세,55.24,8000,0,,초량중로47번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,55.44,5500,5,1996,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,9*,전세,55.64,2000,0,1967,초량상로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,56,200,15,,구봉로51번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,56.19,2000,30,1997,영초윗길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.19,4000,0,,영초길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,56.2,6500,0,1994,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,56.53,1000,30,1995,초량상로79번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.67,6000,0,1987,,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.93,8000,0,2004,영초길211번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.93,8000,0,2004,,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,57.42,2500,15,1995,초량북로5번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,57.65,4500,0,1986,,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,58.13,6500,0,2004,영초길211번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,59,0,15,1994,초량북로29번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,59,4500,0,1994,초량로75번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,59.5,3000,10,1982,영초윗길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,59.5,2000,20,1982,구봉로49번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,60,1000,25,,초량상로51번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,60,1500,17,1994,초량북로17번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,60.4,600,15,1991,초량상로63번가길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,61.62,3000,37,1994,초량중로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,62.23,2000,30,2001,구봉로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,62.56,2000,35,1986,초량로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,66,4500,5,,초량상로89번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,66,3000,0,,망양로596번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,66,4500,0,1999,초량로,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,66.45,4500,20,1995,초량상로,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,66.49,9000,0,2002,초량남로17번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,66.84,4500,15,,,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,66.84,4500,15,,구봉로55번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,67.71,13000,0,2022,초량로45번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,68.91,3000,10,1994,망양로588번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,70,1500,20,1994,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,70.51,50,30,1976,초량로60번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,72.59,9000,0,1978,구봉로55번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,72.96,7000,40,1988,,detatched_multiFamily
부산광역시 동구 초량동,3**,전세,74.05,7500,0,1971,중앙대로229번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,74.53,1000,45,1989,초량남로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,75.73,10000,0,2002,,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,76,1000,20,,초량북로,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,76.29,10000,20,1990,초량상로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,77.6,10000,10,1993,망양로610번길,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,77.85,2000,45,1995,대영로239번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,78.36,1000,35,1994,초량상로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,79.33,1500,10,,영초길,detatched_multiFamily
부산광역시 동구 초량동,1**,전세,79.67,8000,0,,초량로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,82.15,1000,35,1999,영초길252번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,82.15,3000,35,1982,초량상로79번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,82.64,2700,20,1980,초량상로89번길,detatched_multiFamily
부산광역시 동구 초량동,4**,월세,83.82,3000,25,2002,초량중로68번길,detatched_multiFamily
부산광역시 동구 초량동,6**,전세,85.68,8000,0,1995,중동길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,85.95,2000,30,1995,초량북로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,88.85,15000,0,2001,구봉로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,88.95,2000,18,1995,초량북로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,89,3000,25,,영초윗길46번길,detatched_multiFamily
부산광역시 동구 초량동,4**,월세,90.37,2000,65,1992,대영로243번길,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,90.39,200,29,2010,홍곡로,detatched_multiFamily
부산광역시 동구 초량동,2**,전세,91.25,10000,0,1994,초량상로,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,92.56,4000,35,1996,초량로25번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,94.7,10000,0,1982,영초길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,95.16,1000,30,2008,초량상로63번가길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,98.66,8000,0,1990,초량상로79번길,detatched_multiFamily
부산광역시 동구 초량동,3**,월세,99.17,500,55,2002,초량로13번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,99.17,6000,0,,영초길247번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,100,500,40,,초량로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,100,8000,0,1995,초량북로5번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,107,3000,30,1986,망양로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,107,4000,15,1986,망양로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,108.86,3500,10,1995,초량북로17번길,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,108.92,6000,30,,홍곡로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,110,2000,28,1986,망양로,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,114.86,6500,0,,초량상로65번길,detatched_multiFamily
